# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
8 75 125 cc0066
9 75 125 ff6633
10 75 125 ff6633
11 75 125 ee0000
12 75 125 bbbbbb
13 75 125 ffcc66
0 76 125 cc0066
1 76 125 ee0000
2 76 125 ee0000
3 76 125 cc0066
4 76 125 cc0066
5 76 125 cc0066
6 76 125 ee0000
7 76 125 ee0000
8 76 125 ee0000
9 76 125 cc0066
10 76 125 cc0066
11 76 125 ee0000
12 76 125 bbbbbb
13 76 125 ffcc66
0 77 125 ee0000
1 77 125 ee0000
2 77 125 ee0000
3 77 125 ee0000
4 77 125 ee0000
5 77 125 ee0000
6 77 125 ee0000
7 77 125 ee0000
8 77 125 ee0000
9 77 125 ee0000
10 77 125 ee0000
11 77 125 ee0000
12 77 125 bbbbbb
13 77 125 ffcc66
0 78 125 0066cc
1 78 125 0066cc
2 78 125 0066cc
3 78 125 0066cc
4 78 125 0066cc
5 78 125 0066cc
6 78 125 ee0000
7 78 125 ee0000
8 78 125 009999
9 78 125 009999
10 78 125 009999
11 78 125 009999
12 78 125 ee0000
13 78 125 ffcc66
14 78 125 ffcc66
0 79 125 0066cc
1 79 125 0066cc
2 79 125 0066cc
3 79 125 0066cc
4 79 125 0066cc
5 79 125 0066cc
6 79 125 ee0000
7 79 125 ee0000
8 79 125 009999
9 79 125 009999
10 79 125 009999
11 79 125 009999
12 79 125 ee0000
13 79 125 ffcc66
14 79 125 ffcc66
0 68 126 ffcc66
1 68 126 ffcc66
2 68 126 ffcc66
3 68 126 ffcc66
4 68 126 ffcc66
5 68 126 ffcc66
0 69 126 ffcc66
1 69 126 ffcc66
2 69 126 ffcc66
3 69 126 ffcc66
4 69 126 ffcc66
5 69 126 ffcc66
6 69 126 ffcc66
7 69 126 ffcc66
8 69 126 ffcc66
9 69 126 ffcc66
10 69 126 ffcc66
0 70 126 ee0000
1 70 126 bbbbbb
2 70 126 bbbbbb
3 70 126 ee0000
4 70 126 ee0000
5 70 126 ee0000
6 70 126 ee0000
7 70 126 bbbbbb
8 70 126 ffcc66
9 70 126 ffcc66
10 70 126 ffcc66
11 70 126 ffcc66
0 71 126 ee0000
1 71 126 bbbbbb
2 71 126 bbbbbb
3 71 126 ee0000
4 71 126 ee0000
5 71 126 cc0066
6 71 126 cc0066
7 71 126 ee0000
8 71 126 bbbbbb
9 71 126 bbbbbb
10 71 126 ffcc66
11 71 126 ffcc66
12 71 126 ffcc66
0 72 126 ee0000
1 72 126 ee0000
2 72 126 ee0000
3 72 126 ee0000
4 72 126 ee0000
5 72 126 ee0000
6 72 126 ee0000
7 72 126 ff6633
8 72 126 ee0000
9 72 126 ee0000
10 72 126 ee0000
11 72 126 ffcc66
12 72 126 ffcc66
13 72 126 ffcc66
0 73 126 ee0000
1 73 126 ee0000
2 73 126 ee0000
3 73 126 ee0000
4 73 126 ee0000
5 73 126 ee0000
6 73 126 ee0000
7 73 126 ff6633
8 73 126 ff6633
9 73 126 ff6633
10 73 126 ee0000
11 73 126 bbbbbb
12 73 126 ffcc66
13 73 126 ffcc66
0 74 126 ee0000
1 74 126 ee0000
2 74 126 ee0000
3 74 126 ee0000
4 74 126 ee0000
5 74 126 ee0000
6 74 126 ee0000
7 74 126 ff6633
8 74 126 ff6633
9 74 126 ff6633
10 74 126 ee0000
11 74 126 bbbbbb
12 74 126 bbbbbb
13 74 126 ffcc66
0 75 126 ee0000
1 75 126 ee0000
2 75 126 ee0000
3 75 126 ee0000
4 75 126 ee0000
5 75 126 ee0000
6 75 126 ee0000
7 75 126 ee0000
8 75 126 ee0000
9 75 126 cc0066
10 75 126 cc0066
11 75 126 ee0000
12 75 126 bbbbbb
13 75 126 ffcc66
14 75 126 ffcc66
0 76 126 ee0000
1 76 126 ee0000
2 76 126 ee0000
3 76 126 cc0066
4 76 126 cc0066
5 76 126 ee0000
6 76 126 ee0000
7 76 126 ee0000
8 76 126 ee0000
9 76 126 cc0066
10 76 126 cc0066
11 76 126 ee0000
12 76 126 ee0000
13 76 126 ffcc66
14 76 126 ffcc66
0 77 126 ee0000
1 77 126 ee0000
2 77 126 ee0000
3 77 126 ee0000
4 77 126 ee0000
5 77 126 ee0000
6 77 126 ee0000
7 77 126 ee0000
8 77 126 ee0000
9 77 126 ee0000
10 77 126 ee0000
11 77 126 ee0000
12 77 126 ee0000
13 77 126 ffcc66
14 77 126 ffcc66
0 78 126 0066cc
1 78 126 0066cc
2 78 126 0066cc
3 78 126 0066cc
4 78 126 0066cc
5 78 126 009999
6 78 126 009999
7 78 126 009999
8 78 126 009999
9 78 126 009999
10 78 126 009999
11 78 126 009999
12 78 126 ee0000
13 78 126 ffcc66
14 78 126 ffcc66
0 79 126 0066cc
1 79 126 0066cc
2 79 126 0066cc
3 79 126 0066cc
4 79 126 0066cc
5 79 126 009999
6 79 126 009999
7 79 126 009999
8 79 126 009999
9 79 126 009999
10 79 126 009999
11 79 126 009999
12 79 126 ee0000
13 79 126 bbbbbb
14 79 126 ffcc66
0 68 127 ffcc66
1 68 127 ffcc66
2 68 127 ffcc66
3 68 127 ffcc66
4 68 127 ffcc66
5 68 127 ffcc66
6 68 127 ffcc66
7 68 127 ffcc66
8 68 127 ffcc66
0 69 127 bbbbbb
1 69 127 bbbbbb
2 69 127 bbbbbb
3 69 127 bbbbbb
4 69 127 ee0000
5 69 127 ffcc66
6 69 127 ffcc66
7 69 127 ffcc66
8 69 127 ffcc66
9 69 127 ffcc66
10 69 127 ffcc66
11 69 127 ffcc66
0 70 127 ee0000
1 70 127 bbbbbb
2 70 127 bbbbbb
3 70 127 ee0000
4 70 127 cc0066
5 70 127 ee0000
6 70 127 bbbbbb
7 70 127 bbbbbb
8 70 127 bbbbbb
9 70 127 ee0000
10 70 127 ffcc66
11 70 127 ffcc66
12 70 127 ffcc66
0 71 127 ee0000
1 71 127 bbbbbb
2 71 127 bbbbbb
3 71 127 ee0000
4 71 127 cc0066
5 71 127 cc0066
6 71 127 ee0000
7 71 127 ee0000
8 71 127 bbbbbb
9 71 127 ee0000
10 71 127 ee0000
11 71 127 ffcc66
12 71 127 ffcc66
0 72 127 ee0000
1 72 127 ee0000
2 72 127 ee0000
3 72 127 ee0000
4 72 127 cc0066
5 72 127 ee0000
6 72 127 ff6633
7 72 127 ff6633
8 72 127 ee0000
9 72 127 ee0000
10 72 127 ee0000
11 72 127 bbbbbb
12 72 127 ffcc66
13 72 127 ffcc66
0 73 127 ee0000
1 73 127 ee0000
2 73 127 ee0000
3 73 127 cc0066
4 73 127 cc0066
5 73 127 ee0000
6 73 127 ff6633
7 73 127 ff6633
8 73 127 ff6633
9 73 127 ee0000
10 73 127 ee0000
11 73 127 bbbbbb
12 73 127 bbbbbb
13 73 127 ffcc66
0 74 127 ee0000
1 74 127 ee0000
2 74 127 ee0000
3 74 127 ee0000
4 74 127 ee0000
5 74 127 ee0000
6 74 127 ee0000
7 74 127 ff6633
8 74 127 ff6633
9 74 127 ee0000
10 74 127 ee0000
11 74 127 ee0000
12 74 127 ee0000
13 74 127 ffcc66
14 74 127 ffcc66
0 75 127 ee0000
1 75 127 ee0000
2 75 127 ee0000
3 75 127 ee0000
4 75 127 ee0000
5 75 127 ee0000
6 75 127 ee0000
7 75 127 ee0000
8 75 127 ee0000
9 75 127 ee0000
10 75 127 ee0000
11 75 127 ee0000
12 75 127 ee0000
13 75 127 ffcc66
14 75 127 ffcc66
0 76 127 ee0000
1 76 127 ee0000
2 76 127 cc0066
3 76 127 cc0066
4 76 127 ee0000
5 76 127 ee0000
6 76 127 ee0000
7 76 127 ee0000
8 76 127 ee0000
9 76 127 ee0000
10 76 127 ee0000
11 76 127 ee0000
12 76 127 ee0000
13 76 127 bbbbbb
14 76 127 ffcc66
0 77 127 ee0000
1 77 127 ee0000
2 77 127 ee0000
3 77 127 ee0000
4 77 127 ee0000
5 77 127 ee0000
6 77 127 ee0000
7 77 127 ee0000
8 77 127 ee0000
9 77 127 ee0000
10 77 127 ee0000
11 77 127 ee0000
12 77 127 ee0000
13 77 127 bbbbbb
14 77 127 ffcc66
0 78 127 0066cc
1 78 127 0066cc
2 78 127 0066cc
3 78 127 0066cc
4 78 127 009999
5 78 127 009999
6 78 127 009999
7 78 127 009999
8 78 127 009999
9 78 127 009999
10 78 127 009999
11 78 127 009999
12 78 127 ee0000
13 78 127 bbbbbb
14 78 127 ffcc66
0 79 127 0066cc
1 79 127 0066cc
2 79 127 0066cc
3 79 127 0066cc
4 79 127 009999
5 79 127 009999
6 79 127 009999
7 79 127 009999
8 79 127 009999
9 79 127 009999
10 79 127 009999
11 79 127 009999
12 79 127 ee0000
13 79 127 bbbbbb
14 79 127 ffcc66
-12 80 112 ffcc66
-11 80 112 bbbbbb
-10 80 112 bbbbbb
-9 80 112 ee0000
-8 80 112 cc0066
-7 80 112 ee0000
-6 80 112 ee0000
-5 80 112 cc0066
-4 80 112 cc0066
-3 80 112 ee0000
-2 80 112 ee0000
-1 80 112 ee0000
-12 81 112 ffcc66
-11 81 112 bbbbbb
-10 81 112 bbbbbb
-9 81 112 ee0000
-8 81 112 cc0066
-7 81 112 ee0000
-6 81 112 ee0000
-5 81 112 cc0066
-4 81 112 cc0066
-3 81 112 cc0066
-2 81 112 cc0066
-1 81 112 cc0066
-12 82 112 ffcc66
-11 82 112 bbbbbb
-10 82 112 bbbbbb
-9 82 112 ee0000
-8 82 112 cc0066
-7 82 112 ee0000
-6 82 112 ee0000
-5 82 112 cc0066
-4 82 112 cc0066
-3 82 112 cc0066
-2 82 112 cc0066
-1 82 112 cc0066
-12 83 112 ffcc66
-11 83 112 ffcc66
-10 83 112 bbbbbb
-9 83 112 ee0000
-8 83 112 cc0066
-7 83 112 ee0000
-6 83 112 ee0000
-5 83 112 ee0000
-4 83 112 ee0000
-3 83 112 ff6633
-2 83 112 ff6633
-1 83 112 cc0066
-12 84 112 ffcc66
-11 84 112 ffcc66
-10 84 112 bbbbbb
-9 84 112 bbbbbb
-8 84 112 ee0000
-7 84 112 ee0000
-6 84 112 ee0000
-5 84 112 ee0000
-4 84 112 ee0000
-3 84 112 ff6633
-2 84 112 ff6633
-1 84 112 cc0066
-11 85 112 ffcc66
-10 85 112 ffcc66
-9 85 112 bbbbbb
-8 85 112 bbbbbb
-7 85 112 ee0000
-6 85 112 ee0000
-5 85 112 ee0000
-4 85 112 ee0000
-3 85 112 ee0000
-2 85 112 ee0000
-1 85 112 ee0000
-10 86 112 ffcc66
-9 86 112 ffcc66
-8 86 112 bbbbbb
-7 86 112 bbbbbb
-6 86 112 ee0000
-5 86 112 ee0000
-4 86 112 ee0000
-3 86 112 ee0000
-2 86 112 ee0000
-1 86 112 ee0000
-9 87 112 ffcc66
-8 87 112 ffcc66
-7 87 112 bbbbbb
-6 87 112 ee0000
-5 87 112 ee0000
-4 87 112 ee0000
-3 87 112 ee0000
-2 87 112 ee0000
-1 87 112 ee0000
-8 88 112 ffcc66
-7 88 112 ffcc66
-6 88 112 ffcc66
-5 88 112 ffcc66
-4 88 112 ee0000
-3 88 112 ee0000
-2 88 112 ee0000
-1 88 112 ee0000
-5 89 112 ffcc66
-4 89 112 ffcc66
-3 89 112 ffcc66
-2 89 112 ffcc66
-1 89 112 ffcc66
-1 90 112 ffcc66
-12 80 113 ffcc66
-11 80 113 ee0000
-10 80 113 ee0000
-9 80 113 cc0066
-8 80 113 cc0066
-7 80 113 ee0000
-6 80 113 ee0000
-5 80 113 ee0000
-4 80 113 ee0000
-3 80 113 ee0000
-2 80 113 ee0000
-1 80 113 ee0000
-12 81 113 ffcc66
-11 81 113 ee0000
-10 81 113 ee0000
-9 81 113 cc0066
-8 81 113 cc0066
-7 81 113 ee0000
-6 81 113 ee0000
-5 81 113 ee0000
-4 81 113 ee0000
-3 81 113 ee0000
-2 81 113 ee0000
-1 81 113 ee0000
-12 82 113 ffcc66
-11 82 113 ffcc66
-10 82 113 ee0000
-9 82 113 cc0066
-8 82 113 cc0066
-7 82 113 ee0000
-6 82 113 ee0000
-5 82 113 ee0000
-4 82 113 ee0000
-3 82 113 ee0000
-2 82 113 ee0000
-1 82 113 ee0000
-12 83 113 ffcc66
-11 83 113 ffcc66
-10 83 113 ee0000
-9 83 113 cc0066
-8 83 113 cc0066
-7 83 113 ee0000
-6 83 113 ee0000
-5 83 113 ee0000
-4 83 113 ee0000
-3 83 113 ff6633
-2 83 113 ff6633
-1 83 113 ee0000
-11 84 113 ffcc66
-10 84 113 ee0000
-9 84 113 ee0000
-8 84 113 cc0066
-7 84 113 ee0000
-6 84 113 ee0000
-5 84 113 ee0000
-4 84 113 ee0000
-3 84 113 ff6633
-2 84 113 ff6633
-1 84 113 ee0000
-11 85 113 ffcc66
-10 85 113 ffcc66
-9 85 113 ee0000
-8 85 113 ee0000
-7 85 113 cc0066
-6 85 113 ee0000
-5 85 113 ee0000
-4 85 113 ee0000
-3 85 113 ee0000
-2 85 113 ee0000
-1 85 113 ee0000
-10 86 113 ffcc66
-9 86 113 ffcc66
-8 86 113 ee0000
-7 86 113 ee0000
-6 86 113 ee0000
-5 86 113 ee0000
-4 86 113 ee0000
-3 86 113 ee0000
-2 86 113 ee0000
-1 86 113 ee0000
-9 87 113 ffcc66
-8 87 113 ffcc66
-7 87 113 ffcc66
-6 87 113 ee0000
-5 87 113 ee0000
-4 87 113 ee0000
-3 87 113 ee0000
-2 87 113 ee0000
-1 87 113 ee0000
-8 88 113 ffcc66
-7 88 113 ffcc66
-6 88 113 ffcc66
-5 88 113 ffcc66
-4 88 113 ee0000
-3 88 113 ee0000
-2 88 113 ee0000
-1 88 113 ee0000
-5 89 113 ffcc66
-4 89 113 ffcc66
-3 89 113 ffcc66
-2 89 113 ffcc66
-1 89 113 ffcc66
-1 90 113 ffcc66
-12 80 114 ffcc66
-11 80 114 ffcc66
-10 80 114 ee0000
-9 80 114 cc0066
-8 80 114 cc0066
-7 80 114 ee0000
-6 80 114 ee0000
-5 80 114 ee0000
-4 80 114 ee0000
-3 80 114 cc0066
-2 80 114 cc0066
-1 80 114 ee0000
-12 81 114 ffcc66
-11 81 114 ffcc66
-10 81 114 ee0000
-9 81 114 cc0066
-8 81 114 cc0066
-7 81 114 ee0000
-6 81 114 ee0000
-5 81 114 ee0000
-4 81 114 ee0000
-3 81 114 cc0066
-2 81 114 cc0066
-1 81 114 cc0066
-12 82 114 ffcc66
-11 82 114 ffcc66
-10 82 114 ee0000
-9 82 114 cc0066
-8 82 114 cc0066
-7 82 114 ee0000
-6 82 114 ee0000
-5 82 114 ee0000
-4 82 114 ee0000
-3 82 114 ee0000
-2 82 114 cc0066
-1 82 114 cc0066
-11 83 114 ffcc66
-10 83 114 ee0000
-9 83 114 cc0066
-8 83 114 cc0066
-7 83 114 ee0000
-6 83 114 ee0000
-5 83 114 ee0000
-4 83 114 ff6633
-3 83 114 ff6633
-2 83 114 ee0000
-1 83 114 cc0066
-11 84 114 ffcc66
-10 84 114 ffcc66
-9 84 114 ee0000
-8 84 114 cc0066
-7 84 114 ee0000
-6 84 114 ee0000
-5 84 114 ee0000
-4 84 114 ff6633
-3 84 114 ff6633
-2 84 114 ee0000
-1 84 114 cc0066
-11 85 114 ffcc66
-10 85 114 ffcc66
-9 85 114 ee0000
-8 85 114 cc0066
-7 85 114 cc0066
-6 85 114 ee0000
-5 85 114 ee0000
-4 85 114 ee0000
-3 85 114 ee0000
-2 85 114 ee0000
-1 85 114 ee0000
-10 86 114 ffcc66
-9 86 114 ffcc66
-8 86 114 ee0000
-7 86 114 ee0000
-6 86 114 ee0000
-5 86 114 ee0000
-4 86 114 ee0000
-3 86 114 ee0000
-2 86 114 ee0000
-1 86 114 ee0000
-9 87 114 ffcc66
-8 87 114 ffcc66
-7 87 114 ffcc66
-6 87 114 ee0000
-5 87 114 ee0000
-4 87 114 ee0000
-3 87 114 ee0000
-2 87 114 ee0000
-1 87 114 ee0000
-7 88 114 ffcc66
-6 88 114 ffcc66
-5 88 114 ffcc66
-4 88 114 ee0000
-3 88 114 ee0000
-2 88 114 ee0000
-1 88 114 ee0000
-5 89 114 ffcc66
-4 89 114 ffcc66
-3 89 114 ffcc66
-2 89 114 ffcc66
-1 89 114 ffcc66
-2 90 114 ffcc66
-1 90 114 ffcc66
-11 80 115 ffcc66
-10 80 115 ee0000
-9 80 115 cc0066
-8 80 115 ee0000
-7 80 115 ee0000
-6 80 115 ee0000
-5 80 115 ee0000
-4 80 115 ee0000
-3 80 115 ee0000
-2 80 115 ee0000
-1 80 115 ee0000
-11 81 115 ffcc66
-10 81 115 ee0000
-8 81 115 ee0000
-7 81 115 ee0000
-6 81 115 ee0000
-5 81 115 ee0000
-4 81 115 ee0000
-3 81 115 ee0000
-2 81 115 ee0000
-1 81 115 ee0000
-11 82 115 ffcc66
-10 82 115 ee0000
-8 82 115 ee0000
-7 82 115 ee0000
-6 82 115 ee0000
-5 82 115 ff6633
-4 82 115 ff6633
-3 82 115 ee0000
-2 82 115 ee0000
-1 82 115 ee0000
-11 83 115 ffcc66
-10 83 115 ee0000
-9 83 115 cc0066
-8 83 115 cc0066
-7 83 115 ee0000
-6 83 115 ee0000
-5 83 115 ff6633
-4 83 115 ff6633
-3 83 115 ff6633
-2 83 115 ee0000
-1 83 115 ee0000
-11 84 115 ffcc66
-10 84 115 ffcc66
-9 84 115 ee0000
-8 84 115 cc0066
-7 84 115 ee0000
-6 84 115 ee0000
-5 84 115 ee0000
-4 84 115 ff6633
-3 84 115 ff6633
-2 84 115 ee0000
-1 84 115 ee0000
-10 85 115 ffcc66
-9 85 115 ee0000
-8 85 115 cc0066
-7 85 115 ee0000
-6 85 115 ee0000
-5 85 115 ee0000
-4 85 115 ee0000
-3 85 115 ee0000
-2 85 115 ee0000
-1 85 115 ee0000
-10 86 115 ffcc66
-9 86 115 ffcc66
-8 86 115 ee0000
-7 86 115 ee0000
-6 86 115 ee0000
-5 86 115 ee0000
-4 86 115 ee0000
-3 86 115 ee0000
-2 86 115 ee0000
-1 86 115 ee0000
-9 87 115 ffcc66
-8 87 115 ffcc66
-7 87 115 ffcc66
-6 87 115 ee0000
-5 87 115 ee0000
-4 87 115 ee0000
-3 87 115 ee0000
-2 87 115 ee0000
-1 87 115 ee0000
-7 88 115 ffcc66
-6 88 115 ffcc66
-5 88 115 ffcc66
-4 88 115 ee0000
-3 88 115 ee0000
-2 88 115 ee0000
-1 88 115 ee0000
-5 89 115 ffcc66
-4 89 115 ffcc66
-3 89 115 ffcc66
-2 89 115 ffcc66
-1 89 115 ee0000
-2 90 115 ffcc66
-1 90 115 ffcc66
-11 80 116 ffcc66
-10 80 116 ee0000
-9 80 116 ee0000
-8 80 116 ee0000
-7 80 116 ee0000
-6 80 116 ee0000
-5 80 116 ee0000
-4 80 116 ee0000
-3 80 116 ee0000
-2 80 116 ee0000
-1 80 116 ee0000
-11 81 116 ffcc66
-10 81 116 ee0000
-8 81 116 ee0000
-7 81 116 ee0000
-6 81 116 ff6633
-5 81 116 ff6633
-4 81 116 ee0000
-3 81 116 ee0000
-2 81 116 ee0000
-1 81 116 ee0000
-11 82 116 ffcc66
-10 82 116 ee0000
-8 82 116 ee0000
-7 82 116 ee0000
-6 82 116 ff6633
-5 82 116 ff6633
-4 82 116 ff6633
-3 82 116 ee0000
-2 82 116 ee0000
-1 82 116 ee0000
-11 83 116 ffcc66
-10 83 116 ee0000
-9 83 116 cc0066
-8 83 116 cc0066
-7 83 116 ee0000
-6 83 116 ee0000
-5 83 116 ff6633
-4 83 116 ff6633
-3 83 116 ee0000
-2 83 116 ee0000
-1 83 116 ee0000
-11 84 116 ffcc66
-10 84 116 ffcc66
-9 84 116 ee0000
-8 84 116 cc0066
-6 84 116 ee0000
-5 84 116 ee0000
-4 84 116 ee0000
-3 84 116 ee0000
-2 84 116 ee0000
-1 84 116 ee0000
-10 85 116 ffcc66
-9 85 116 ee0000
-8 85 116 cc0066
-6 85 116 ee0000
-5 85 116 ee0000
-4 85 116 ee0000
-3 85 116 ee0000
-2 85 116 ee0000
-1 85 116 ee0000
-10 86 116 ffcc66
-9 86 116 ffcc66
-8 86 116 ee0000
-7 86 116 ee0000
-6 86 116 ee0000
-5 86 116 ee0000
-4 86 116 ee0000
-3 86 116 ee0000
-2 86 116 ee0000
-1 86 116 ee0000
-9 87 116 ffcc66
-8 87 116 ffcc66
-7 87 116 ffcc66
-6 87 116 ee0000
-5 87 116 ee0000
-4 87 116 ee0000
-3 87 116 ee0000
-2 87 116 ee0000
-1 87 116 ee0000
-7 88 116 ffcc66
-6 88 116 ffcc66
-5 88 116 ffcc66
-4 88 116 ffcc66
-3 88 116 ee0000
-2 88 116 ee0000
-1 88 116 ee0000
-5 89 116 ffcc66
-4 89 116 ffcc66
-3 89 116 ffcc66
-2 89 116 ffcc66
-1 89 116 ee0000
-2 90 116 ffcc66
-1 90 116 ffcc66
-11 80 117 ffcc66
-10 80 117 ee0000
-9 80 117 cc0066
-8 80 117 ee0000
-7 80 117 ff6633
-6 80 117 ff6633
-5 80 117 ee0000
-4 80 117 ee0000
-3 80 117 ee0000
-2 80 117 ee0000
-1 80 117 ee0000
-11 81 117 ffcc66
-10 81 117 ee0000
-9 81 117 cc0066
-8 81 117 ee0000
-7 81 117 ff6633
-6 81 117 ff6633
-5 81 117 ff6633
-4 81 117 ee0000
-3 81 117 ee0000
-2 81 117 ee0000
-1 81 117 ee0000
-11 82 117 ffcc66
-10 82 117 ee0000
-9 82 117 cc0066
-8 82 117 ee0000
-7 82 117 ee0000
-6 82 117 ff6633
-5 82 117 ff6633
-4 82 117 ee0000
-3 82 117 ee0000
-2 82 117 ee0000
-1 82 117 ee0000
-11 83 117 ffcc66
-10 83 117 ee0000
-9 83 117 cc0066
-8 83 117 ee0000
-7 83 117 ee0000
-6 83 117 ee0000
-5 83 117 ee0000
-4 83 117 ee0000
-3 83 117 ee0000
-2 83 117 ee0000
-1 83 117 ee0000
-11 84 117 ffcc66
-10 84 117 ffcc66
-9 84 117 ee0000
-7 84 117 ee0000
-6 84 117 ee0000
-5 84 117 ee0000
-4 84 117 ee0000
-3 84 117 ee0000
-2 84 117 ee0000
-1 84 117 ee0000
-10 85 117 ffcc66
-9 85 117 ee0000
-7 85 117 ee0000
-6 85 117 ee0000
-5 85 117 ee0000
-4 85 117 ee0000
-3 85 117 ee0000
-2 85 117 ee0000
-1 85 117 ee0000
-10 86 117 ffcc66
-9 86 117 ffcc66
-8 86 117 ee0000
-7 86 117 ee0000
-6 86 117 ee0000
-5 86 117 ee0000
-4 86 117 ee0000
-3 86 117 ee0000
-2 86 117 ee0000
-1 86 117 ee0000
-9 87 117 ffcc66
-8 87 117 ffcc66
-7 87 117 ffcc66
-6 87 117 ffcc66
-5 87 117 ee0000
-4 87 117 ee0000
-3 87 117 ee0000
-2 87 117 ee0000
-1 87 117 ee0000
-7 88 117 ffcc66
-6 88 117 ffcc66
-5 88 117 ffcc66
-4 88 117 ffcc66
-3 88 117 ee0000
-2 88 117 ee0000
-1 88 117 ee0000
-4 89 117 ffcc66
-3 89 117 ffcc66
-2 89 117 ffcc66
-1 89 117 ee0000
-2 90 117 ffcc66
-1 90 117 ffcc66
-11 80 118 ffcc66
-10 80 118 ee0000
-9 80 118 cc0066
-8 80 118 cc0066
-7 80 118 ff6633
-6 80 118 ff6633
-5 80 118 ee0000
-4 80 118 ee0000
-3 80 118 ee0000
-2 80 118 ee0000
-1 80 118 cc0066
-11 81 118 ffcc66
-10 81 118 ee0000
-9 81 118 cc0066
-8 81 118 cc0066
-7 81 118 ff6633
-6 81 118 ff6633
-5 81 118 ee0000
-4 81 118 ee0000
-3 81 118 ee0000
-2 81 118 cc0066
-1 81 118 cc0066
-11 82 118 ffcc66
-10 82 118 ee0000
-9 82 118 cc0066
-8 82 118 cc0066
-7 82 118 ee0000
-6 82 118 ee0000
-5 82 118 ee0000
-4 82 118 ee0000
-3 82 118 ee0000
-2 82 118 cc0066
-1 82 118 cc0066
-11 83 118 ffcc66
-10 83 118 ffcc66
-9 83 118 ee0000
-8 83 118 ee0000
-7 83 118 ee0000
-6 83 118 ee0000
-5 83 118 ee0000
-4 83 118 ee0000
-3 83 118 ee0000
-2 83 118 cc0066
-1 83 118 cc0066
-11 84 118 ffcc66
-10 84 118 ffcc66
-9 84 118 ee0000
-7 84 118 ee0000
-6 84 118 ee0000
-5 84 118 ee0000
-4 84 118 ee0000
-3 84 118 ee0000
-2 84 118 cc0066
-1 84 118 cc0066
-10 85 118 ffcc66
-9 85 118 ffcc66
-8 85 118 ee0000
-7 85 118 ee0000
-6 85 118 ee0000
-5 85 118 ee0000
-4 85 118 ee0000
-3 85 118 ee0000
-2 85 118 cc0066
-1 85 118 cc0066
-10 86 118 ffcc66
-9 86 118 ffcc66
-8 86 118 ffcc66
-7 86 118 ee0000
-6 86 118 ee0000
-5 86 118 ee0000
-4 86 118 ee0000
-3 86 118 ee0000
-2 86 118 cc0066
-1 86 118 cc0066
-9 87 118 ffcc66
-8 87 118 ffcc66
-7 87 118 ffcc66
-6 87 118 ffcc66
-5 87 118 ee0000
-4 87 118 ee0000
-3 87 118 ee0000
-2 87 118 ee0000
-1 87 118 ee0000
-6 88 118 ffcc66
-5 88 118 ffcc66
-4 88 118 ffcc66
-3 88 118 ee0000
-2 88 118 ee0000
-1 88 118 ee0000
-4 89 118 ffcc66
-3 89 118 ffcc66
-2 89 118 ffcc66
-1 89 118 ffcc66
-2 90 118 ffcc66
-1 90 118 ffcc66
-11 80 119 ffcc66
-10 80 119 ee0000
-9 80 119 cc0066
-8 80 119 cc0066
-7 80 119 ff6633
-6 80 119 ff6633
-5 80 119 ee0000
-4 80 119 ee0000
-3 80 119 ee0000
-2 80 119 ee0000
-1 80 119 ee0000
-11 81 119 ffcc66
-10 81 119 ee0000
-9 81 119 cc0066
-8 81 119 cc0066
-7 81 119 ee0000
-6 81 119 ee0000
-5 81 119 ee0000
-4 81 119 ee0000
-3 81 119 ee0000
-2 81 119 ee0000
-1 81 119 ee0000
-11 82 119 ffcc66
-10 82 119 ee0000
-9 82 119 cc0066
-8 82 119 cc0066
-7 82 119 ee0000
-6 82 119 ee0000
-5 82 119 ee0000
-4 82 119 ee0000
-3 82 119 ee0000
-2 82 119 ee0000
-1 82 119 ee0000
-11 83 119 ffcc66
-10 83 119 ffcc66
-9 83 119 ee0000
-8 83 119 ee0000
-7 83 119 ee0000
-6 83 119 ee0000
-5 83 119 ee0000
-4 83 119 ee0000
-3 83 119 ee0000
-2 83 119 ee0000
-1 83 119 ee0000
-10 84 119 ffcc66
-9 84 119 ee0000
-7 84 119 ee0000
-6 84 119 ee0000
-5 84 119 ee0000
-4 84 119 ee0000
-3 84 119 ee0000
-2 84 119 ee0000
-1 84 119 ee0000
-10 85 119 ffcc66
-9 85 119 ffcc66
-8 85 119 ee0000
-7 85 119 ee0000
-6 85 119 ee0000
-5 85 119 ee0000
-4 85 119 ee0000
-3 85 119 ee0000
-2 85 119 ee0000
-1 85 119 cc0066
-9 86 119 ffcc66
-8 86 119 ffcc66
-7 86 119 ee0000
-6 86 119 ee0000
-5 86 119 ee0000
-4 86 119 ee0000
-3 86 119 ee0000
-2 86 119 ee0000
-1 86 119 cc0066
-8 87 119 ffcc66
-7 87 119 ffcc66
-6 87 119 ffcc66
-5 87 119 ee0000
-4 87 119 ee0000
-3 87 119 ee0000
-2 87 119 ee0000
-1 87 119 ee0000
-6 88 119 ffcc66
-5 88 119 ffcc66
-4 88 119 ffcc66
-3 88 119 ee0000
-2 88 119 ee0000
-1 88 119 ee0000
-4 89 119 ffcc66
-3 89 119 ffcc66
-2 89 119 ffcc66
-1 89 119 ffcc66
-1 90 119 ffcc66
-11 80 120 ffcc66
-10 80 120 bbbbbb
-9 80 120 ee0000
-8 80 120 cc0066
